Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-03-25 08:26:19;"Morning Workout";"Chest Press (Machine)";6;60;kg;4;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Incline Bench Press (Barbell)";1;40;kg;10;;;;0;"";;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Incline Bench Press (Barbell)";2;60;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Incline Bench Press (Barbell)";3;70;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Incline Bench Press (Barbell)";4;70;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Incline Bench Press (Barbell)";5;70;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Dip";1;0;kg;10;;;;0;"";;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Dip";2;0;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Dip";3;0;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Chest Dip";4;0;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;33.75;kg;10;;;;0;"";;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;38.75;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;38.75;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";4;38.75;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Extension (Cable)";1;23.75;kg;10;;;;0;"";;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Extension (Cable)";2;23.75;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Extension (Cable)";3;23.75;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Triceps Extension (Cable)";4;23.75;kg;10;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Leg Raise (Decline)";1;;;22;;;;0;"";;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Leg Raise (Decline)";2;;;20;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Leg Raise (Decline)";3;;;19;;;;0;;;4h 55m
2022-03-25 08:26:19;"Morning Workout";"Leg Raise (Decline)";4;;;22;;;;0;;;4h 55m
2022-04-09 17:11:24;"Afternoon Workout";"Bent Over Row (Barbell)";1;50;kg;12;;;;0;"";"";14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bent Over Row (Barbell)";2;50;kg;12;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bent Over Row (Barbell)";3;50;kg;12;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bent Over Row (Barbell)";4;50;kg;9;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bench Press (Barbell)";1;50;kg;15;;;;0;"";;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bench Press (Barbell)";2;55;kg;15;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bench Press (Barbell)";3;55;kg;10;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Pull Up";1;;;12;;;;0;"";;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Pull Up";2;;;9;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Pull Up";3;;;5;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Pull Up";4;;;6;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bicep Curl (Barbell)";1;30;kg;12;;;;0;"";;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bicep Curl (Barbell)";2;35;kg;10;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Bicep Curl (Barbell)";3;35;kg;8;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Lying Tricep Extensions";1;30;kg;13;;;;0;"";;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Lying Tricep Extensions";2;35;kg;10;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Lying Tricep Extensions";3;35;kg;10;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Preacher Curl (Dumbbell)";1;16;kg;10;;;;0;"";;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Preacher Curl (Dumbbell)";2;16;kg;5;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Preacher Curl (Dumbbell)";3;13;kg;10;;;;0;;;14h 59m
2022-04-09 17:11:24;"Afternoon Workout";"Preacher Curl (Dumbbell)";4;13;kg;10;;;;0;;;14h 59m
2022-04-15 15:07:19;"Afternoon Workout";"Bulgarian Split Squat";1;0;kg;20;;;;0;"";"";7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Bulgarian Split Squat";2;13;kg;13;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Bulgarian Split Squat";3;13;kg;13;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Bulgarian Split Squat";4;13;kg;13;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Pull Up";1;;;8;;;;0;"";;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Pull Up";2;;;8;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Pull Up";3;;;8;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Pull Up";4;;;6;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Overhead Press (Barbell)";1;25;kg;12;;;;0;"";;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Overhead Press (Barbell)";2;30;kg;10;;;;0;;;7h 12m
2022-04-15 15:07:19;"Afternoon Workout";"Overhead Press (Barbell)";3;30;kg;8;;;;0;;;7h 12m
2022-04-24 18:07:29;"Evening Workout";"Pull Up";1;;;10;;;;0;"";"";1h 24m
2022-04-24 18:07:29;"Evening Workout";"Pull Up";2;;;8;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Pull Up";3;;;6;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Pull Up";4;;;6;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Overhead Press (Barbell)";1;25;kg;10;;;;0;"";;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Overhead Press (Barbell)";2;25;kg;10;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Overhead Press (Barbell)";3;25;kg;10;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Overhead Press (Barbell)";4;25;kg;8;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Incline Bench Press (Dumbbell)";1;21;kg;9;;;;0;"";;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Incline Bench Press (Dumbbell)";2;21;kg;8;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Incline Bench Press (Dumbbell)";3;21;kg;8;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Lying Tricep Extensions";1;21;kg;20;;;;0;"";;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Bicep Curl (Barbell)";1;27;kg;12;;;;0;"";;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Bicep Curl (Barbell)";2;27;kg;10;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Bicep Curl (Barbell)";3;27;kg;10;;;;0;;;1h 24m
2022-04-24 18:07:29;"Evening Workout";"Bicep Curl (Barbell)";4;27;kg;10;;;;0;;;1h 24m
2022-05-09 18:47:29;"Evening Workout";"Pull Up";1;;;9;;;;0;"";"";1h 30m
2022-05-09 18:47:29;"Evening Workout";"Pull Up";2;;;6;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Pull Up";3;;;6;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";1;62;kg;12;;;;0;"";;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";2;75;kg;12;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";3;89;kg;8;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";4;89;kg;5;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";5;75;kg;4;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";6;75;kg;5;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Fly";7;61;kg;4;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Squat (Machine)";1;95;kg;8;;;;0;"";;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Squat (Machine)";2;85;kg;10;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Squat (Machine)";3;85;kg;10;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Standing Calf Raise (Machine)";1;97;kg;10;;;;0;"";;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Standing Calf Raise (Machine)";2;88;kg;12;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Standing Calf Raise (Machine)";3;88;kg;10;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Standing Calf Raise (Machine)";4;88;kg;10;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Press (Machine)";1;30;kg;10;;;;0;"";;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Press (Machine)";2;35;kg;10;;;;0;;;1h 30m
2022-05-09 18:47:29;"Evening Workout";"Chest Press (Machine)";3;35;kg;10;;;;0;;;1h 30m
2022-05-10 18:45:04;"Evening Workout";"Bench Press (Barbell)";1;80;kg;7;;;;0;"";"";1h 45m
2022-05-10 18:45:04;"Evening Workout";"Bench Press (Barbell)";2;85;kg;4;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Bench Press (Barbell)";3;85;kg;6;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Deadlift (Barbell)";1;120;kg;8;;;;0;"";;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Deadlift (Barbell)";2;140;kg;6;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Deadlift (Barbell)";3;150;kg;2;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Deadlift (Barbell)";4;140;kg;5;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Deadlift (Barbell)";5;140;kg;4;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Overhead Press (Barbell)";1;40;kg;8;;;;0;"";;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Overhead Press (Barbell)";2;45;kg;5;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Overhead Press (Barbell)";3;40;kg;4;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Overhead Press (Barbell)";4;40;kg;4;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Lying Leg Curl (Machine)";1;42;kg;12;;;;0;"";;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Lying Leg Curl (Machine)";2;49;kg;9;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Lying Leg Curl (Machine)";3;49;kg;8;;;;0;;;1h 45m
2022-05-10 18:45:04;"Evening Workout";"Lying Leg Curl (Machine)";4;42;kg;8;;;;0;;;1h 45m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";1;35;kg;14;;;;0;"";"";1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";2;55;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";3;65;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";4;75;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";5;85;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";6;85;kg;5;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";7;75;kg;5;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Lat Pulldown (Cable)";8;75;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Bench Press (Dumbbell)";1;24;kg;12;;;;0;"";;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Bench Press (Dumbbell)";2;26;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Bench Press (Dumbbell)";3;30;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Bench Press (Dumbbell)";4;30;kg;6;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Bench Press (Dumbbell)";5;28;kg;6;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Extension (Machine)";1;25;kg;14;;;;0;"";;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Extension (Machine)";2;30;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Extension (Machine)";3;35;kg;8;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Extension (Machine)";4;35;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Extension (Machine)";5;35;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Extension (Machine)";6;35;kg;9;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Press";1;120;kg;12;;;;0;"";;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Press";2;160;kg;12;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Press";3;160;kg;12;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Press";4;160;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Leg Press";5;160;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Preacher Curl (Dumbbell)";1;14;kg;14;;;;0;"";;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Preacher Curl (Dumbbell)";2;16;kg;14;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Preacher Curl (Dumbbell)";3;16;kg;12;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Incline Chest Press (Machine)";1;40;kg;8;;;;0;"";;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Incline Chest Press (Machine)";2;35;kg;10;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Incline Chest Press (Machine)";3;35;kg;7;;;;0;;;1h 29m
2022-05-15 19:16:19;"Evening Workout";"Incline Chest Press (Machine)";4;30;kg;4;;;;0;;;1h 29m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";1;20;kg;12;;;;0;"";"";46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";2;27;kg;8;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";3;34;kg;8;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";4;37.5;kg;8;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";5;34;kg;7;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";6;34;kg;6;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";7;30.5;kg;6;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";8;27;kg;6;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";9;23.2;kg;6;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Seated Row (Cable)";10;20;kg;9;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Decline Press Machine ";1;20;kg;13;;;;0;"";;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Decline Press Machine ";2;25;kg;10;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Decline Press Machine ";3;30;kg;8;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Decline Press Machine ";4;35;kg;8;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Decline Press Machine ";5;35;kg;6;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Decline Press Machine ";6;30;kg;9;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Standing Calf Raise (Machine)";1;70;kg;12;;;;0;"";;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Standing Calf Raise (Machine)";2;88;kg;14;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Standing Calf Raise (Machine)";3;97;kg;10;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Standing Calf Raise (Machine)";4;88;kg;10;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Standing Calf Raise (Machine)";5;79;kg;12;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Bicep Curl (Dumbbell)";1;14;kg;12;;;;0;"";;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Bicep Curl (Dumbbell)";2;14;kg;10;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Bicep Curl (Dumbbell)";3;14;kg;8;;;;0;;;46h 22m
2022-05-17 19:10:33;"Evening Workout";"Bicep Curl (Dumbbell)";4;14;kg;8;;;;0;;;46h 22m
2022-06-06 12:41:44;"Midday Workout";"Bench Press (Barbell)";1;60;kg;10;;;;0;"";"";1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bench Press (Barbell)";2;70;kg;8;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bench Press (Barbell)";3;70;kg;8;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bench Press (Barbell)";4;70;kg;6;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Seated Row (Cable)";1;23.5;kg;12;;;;0;"";;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Seated Row (Cable)";2;27;kg;12;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Seated Row (Cable)";3;30.8;kg;9;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Seated Row (Cable)";4;30.8;kg;6;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Seated Row (Cable)";5;27;kg;4;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Seated Row (Cable)";6;27;kg;8;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Squat (Machine)";1;65;kg;12;;;;0;"";;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Squat (Machine)";2;85;kg;12;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Squat (Machine)";3;105;kg;10;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Squat (Machine)";4;85;kg;9;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";1;25;kg;12;;;;0;"";;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";2;30;kg;12;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;8;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";4;27.5;kg;10;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";5;27.5;kg;10;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bicep Curl (Dumbbell)";1;12;kg;20;;;;0;"";;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bicep Curl (Dumbbell)";2;14;kg;10;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bicep Curl (Dumbbell)";3;14;kg;8;;;;0;;;1h 5m
2022-06-06 12:41:44;"Midday Workout";"Bicep Curl (Dumbbell)";4;14;kg;10;;;;0;;;1h 5m
2022-06-08 15:04:11;"Afternoon Workout";"Running (Treadmill)";1;;;;;;km;600;"";"Cardio";3h 4m
2022-06-09 12:55:05;"Midday Workout";"Bent Over Row (Barbell)";1;60;kg;10;;;;0;"";"";6h 55m
2022-06-09 12:55:05;"Midday Workout";"Bent Over Row (Barbell)";2;60;kg;12;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Bent Over Row (Barbell)";3;70;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Bent Over Row (Barbell)";4;70;kg;7;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Bent Over Row (Barbell)";5;70;kg;7;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Incline Bench Press (Dumbbell)";1;24;kg;12;;;;0;"";;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Incline Bench Press (Dumbbell)";2;26;kg;10;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Incline Bench Press (Dumbbell)";3;28;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Incline Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Leg Extension (Machine)";1;25;kg;12;;;;0;"";;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Leg Extension (Machine)";2;35;kg;12;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Leg Extension (Machine)";3;40;kg;10;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Leg Extension (Machine)";4;40;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Leg Extension (Machine)";5;40;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Pull Up (Assisted)";1;40;kg;9;;;;0;"";;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Pull Up (Assisted)";2;40;kg;9;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Pull Up (Assisted)";3;40;kg;7;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Pull Up (Assisted)";4;50;kg;3;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Pull Up (Assisted)";5;50;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Preacher Curl (Dumbbell)";1;14;kg;12;;;;0;"";;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Preacher Curl (Dumbbell)";2;14;kg;11;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Preacher Curl (Dumbbell)";3;14;kg;12;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Preacher Curl (Dumbbell)";4;14;kg;12;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Lying Tricep Extensions";1;18;kg;6;;;;0;"";;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Lying Tricep Extensions";2;14;kg;8;;;;0;;;6h 55m
2022-06-09 12:55:05;"Midday Workout";"Lying Tricep Extensions";3;14;kg;8;;;;0;;;6h 55m
2022-06-10 14:16:07;"Afternoon Workout";"Knee Raise (Captain's Chair)";1;;;15;;;;0;"";"Core";51m
2022-06-10 14:16:07;"Afternoon Workout";"Knee Raise (Captain's Chair)";2;;;15;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Knee Raise (Captain's Chair)";3;;;12;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Knee Raise (Captain's Chair)";4;;;12;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Knee Raise (Captain's Chair)";5;;;12;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Knee Raise (Captain's Chair)";6;;;10;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";1;42;kg;15;;;;0;"";;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";2;56;kg;4;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";3;49;kg;11;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";4;49;kg;15;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";5;49;kg;15;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";6;49;kg;20;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Crunch (Machine)";7;49;kg;20;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Flat Leg Raise";1;;;15;;;;0;"";;51m
2022-06-10 14:16:07;"Afternoon Workout";"Flat Leg Raise";2;;;15;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Flat Leg Raise";3;;;15;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Flat Leg Raise";4;;;15;;;;0;;;51m
2022-06-10 14:16:07;"Afternoon Workout";"Flat Leg Raise";5;;;16;;;;0;;;51m
2022-06-10 19:07:07;"Evening Workout";"Running (Treadmill)";1;;;;;;km;660;"";"Cardio";44m
2022-06-10 19:07:07;"Evening Workout";"Lying Leg Curl (Machine)";1;35;kg;12;;;;0;"";;44m
2022-06-10 19:07:07;"Evening Workout";"Lying Leg Curl (Machine)";2;49;kg;10;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Lying Leg Curl (Machine)";3;56;kg;8;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Lying Leg Curl (Machine)";4;49;kg;10;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Lying Leg Curl (Machine)";5;49;kg;10;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Lying Leg Curl (Machine)";6;49;kg;10;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Seated Calf Raise (Machine)";1;35;kg;15;;;;0;"";;44m
2022-06-10 19:07:07;"Evening Workout";"Seated Calf Raise (Machine)";2;85;kg;15;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Seated Calf Raise (Machine)";3;95;kg;12;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Seated Calf Raise (Machine)";4;115;kg;9;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Seated Calf Raise (Machine)";5;95;kg;12;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Seated Calf Raise (Machine)";6;85;kg;15;;;;0;;;44m
2022-06-10 19:07:07;"Evening Workout";"Glute Kickback (Machine)";1;190;kg;8;;;;0;"";;44m
2022-06-11 10:58:22;"Morning Workout";"Rowing (Machine)";1;;;;;;km;360;"";"HIIT";5m
